,000001.SZ,000002.SZ,000004.SZ,000005.SZ,000006.SZ,000007.SZ,000008.SZ,000009.SZ,000010.SZ
2012-07-24,14.75,9.17,10.08,2.88,4.51,14.5,10.85,8.83,13.89
2012-07-25,14.8,9.26,10.02,2.92,4.53,14.77,10.8,8.89,13.95
2012-07-26,14.64,9.09,9.29,2.89,4.4,14.84,10.63,8.68,14.08
2012-07-27,14.72,8.91,9.08,2.86,4.31,15.54,10.3,8.66,15.0
2012-07-30,14.76,9.02,8.82,2.86,4.14,15.99,10.1,8.57,14.09
2012-07-31,14.89,9.08,8.0,2.75,4.08,15.33,9.6,8.33,13.39
2012-08-01,15.08,9.23,7.95,2.72,4.1,16.49,9.12,8.18,12.72
2012-08-02,15.16,9.32,8.16,2.76,4.19,17.08,8.66,9.02,13.04
2012-08-03,15.15,8.81,8.03,2.81,4.05,16.75,9.22,9.15,13.51
2012-08-06,15.13,8.65,8.18,2.79,4.06,16.81,9.09,9.45,13.81
2012-08-07,15.09,8.8,8.4,2.86,4.16,17.2,9.21,9.56,14.16
2012-08-08,14.95,8.82,8.56,2.88,4.25,16.86,9.35,9.63,14.16
2012-08-09,15.03,8.94,8.45,3.14,4.35,16.64,9.48,9.5,14.17
2012-08-10,15.07,9.0,8.48,3.1,4.33,16.8,9.5,9.45,14.68
2012-08-13,15.1,8.76,8.41,3.1,4.39,16.19,9.78,9.67,15.3
2012-08-14,15.03,8.44,8.21,2.98,4.21,16.0,9.35,9.36,15.22
2012-08-15,15.16,8.51,8.15,3.01,4.23,15.81,9.3,9.5,15.77
2012-08-16,15.03,8.52,8.15,3.05,4.15,16.2,9.03,9.55,16.34
2012-08-17,14.91,8.63,8.0,2.92,4.13,16.5,9.23,9.33,15.72
2012-08-20,14.99,8.5,8.03,2.9,4.09,16.83,9.48,9.24,16.48
2012-08-21,14.85,8.45,8.18,2.87,4.08,16.39,9.92,9.2,17.7
2012-08-22,14.8,8.3,8.26,2.92,4.11,16.35,10.2,9.79,17.14
2012-08-23,14.68,8.13,8.2,2.98,4.1,16.32,11.0,9.41,18.01
2012-08-24,14.59,8.05,8.4,2.99,4.09,16.21,11.2,9.45,18.17
2012-08-27,14.36,8.1,8.04,2.98,4.07,16.16,10.85,8.8,18.58
2012-08-28,14.13,8.07,7.89,2.91,4.08,16.09,10.44,8.7,18.48
2012-08-29,14.3,7.97,8.02,2.86,4.02,16.53,11.25,8.76,17.7
2012-08-30,14.16,7.88,8.0,2.79,3.98,15.61,11.4,8.61,18.48
2012-08-31,14.24,7.95,7.86,2.77,3.95,15.94,11.41,8.75,18.88
2012-09-03,14.22,8.03,7.9,2.78,4.0,16.0,11.4,8.81,18.88
2012-09-04,14.21,8.29,8.05,2.83,4.08,16.66,10.95,8.88,18.88
2012-09-05,13.85,8.23,8.09,2.78,3.99,16.52,10.98,8.77,18.88
2012-09-06,13.63,8.34,8.08,2.81,4.02,16.47,10.87,8.93,18.88
2012-09-07,13.8,8.42,8.25,2.83,4.08,16.63,10.9,9.03,18.88
2012-09-10,14.2,8.62,8.37,2.9,4.19,17.27,11.12,9.35,18.88
2012-09-11,14.01,8.55,8.58,2.91,4.17,17.01,11.08,9.6,18.88
2012-09-12,14.08,8.53,8.83,3.01,4.14,16.28,11.15,9.64,18.88
2012-09-13,13.96,8.44,8.73,3.0,4.21,15.6,10.99,9.68,18.88
2012-09-14,13.98,8.49,8.53,2.95,4.17,15.52,10.84,9.35,18.88
2012-09-17,14.02,8.3,8.46,2.91,4.13,15.39,10.86,9.25,18.88
2012-09-18,13.68,8.02,8.14,2.84,4.05,15.39,10.35,8.69,18.88
2012-09-19,13.52,8.04,8.22,2.83,4.06,15.39,10.81,9.1,18.88
2012-09-20,13.31,8.0,8.35,2.91,4.05,15.39,10.83,9.0,18.88
2012-09-21,13.0,7.8,8.06,2.81,3.94,15.39,10.83,8.7,18.88
2012-09-24,12.82,7.8,8.08,2.81,3.93,15.39,10.83,8.68,18.88
2012-09-25,12.88,7.87,8.23,2.83,3.97,15.39,10.83,8.8,18.88
2012-09-26,12.75,7.9,8.1,2.83,3.93,15.39,10.83,8.63,18.88
2012-09-27,12.64,7.8,7.84,2.74,3.85,15.39,10.8,8.43,18.88
2012-09-28,12.95,8.12,7.98,2.82,3.91,15.39,11.12,8.65,18.88
2012-10-08,13.14,8.37,8.12,2.84,4.02,16.93,10.98,8.92,17.94
2012-10-09,13.0,8.19,8.19,2.83,3.99,16.03,10.83,9.12,17.04
2012-10-10,13.29,8.37,8.38,2.89,4.02,16.38,11.01,9.16,16.19
2012-10-11,13.3,8.33,8.48,2.93,4.03,16.99,10.9,9.19,15.38
2012-10-12,13.27,8.32,8.26,2.87,3.99,16.8,11.22,9.1,14.61
2012-10-15,13.3,8.26,8.26,2.88,4.03,17.2,11.25,9.14,13.88
2012-10-16,13.13,8.18,8.26,2.8,4.03,16.83,11.21,9.49,14.38
2012-10-17,13.27,8.22,8.36,2.82,4.04,16.4,11.01,9.03,14.14
2012-10-18,13.38,8.17,8.36,2.83,4.0,16.14,11.04,8.94,14.2
2012-10-19,13.42,8.4,8.42,2.91,4.1,16.29,11.07,9.04,14.41
2012-10-22,13.38,8.38,8.53,2.92,4.14,16.5,11.1,8.93,14.5
2012-10-23,13.48,8.4,8.51,2.95,4.2,16.48,11.48,8.98,14.73
2012-10-24,13.27,8.48,8.45,2.93,4.11,16.1,11.34,8.89,14.85
2012-10-25,13.32,8.44,8.53,3.02,4.17,16.7,11.38,8.82,15.05
2012-10-26,13.27,8.35,8.44,2.93,4.1,16.47,11.5,8.83,15.44
2012-10-29,12.9,8.19,8.15,2.88,4.02,16.7,11.23,8.52,14.77
2012-10-30,12.94,8.23,8.21,2.86,4.02,16.25,11.05,8.66,14.92
2012-10-31,13.12,8.29,8.22,2.86,4.11,16.32,11.02,8.8,14.75
2012-11-01,13.16,8.3,8.15,2.9,4.13,16.15,11.06,8.76,14.57
2012-11-02,13.38,8.61,8.37,2.98,4.4,17.8,11.11,8.88,14.99
2012-11-05,13.54,8.65,8.45,3.04,4.45,15.55,11.1,9.01,15.35
2012-11-06,13.59,8.67,8.41,2.97,4.38,14.93,11.23,8.89,15.45
2012-11-07,13.51,8.6,8.33,2.91,4.27,15.4,11.31,8.99,15.73
2012-11-08,13.44,8.45,8.23,2.91,4.24,15.03,11.15,9.06,15.35
2012-11-09,13.37,8.45,8.1,2.87,4.2,14.6,10.99,8.86,15.22
2012-11-12,13.39,8.38,8.07,2.89,4.13,15.2,11.33,8.89,15.3
2012-11-13,13.61,8.54,8.2,2.94,4.26,15.15,11.2,9.16,15.02
2012-11-14,13.5,8.34,8.02,2.87,4.08,14.83,11.05,8.81,14.82
2012-11-15,13.3,8.34,8.07,2.85,3.99,14.7,10.95,8.66,14.98
2012-11-16,13.1,8.18,8.02,2.79,3.98,14.25,10.56,8.47,14.4
2012-11-19,13.02,8.21,7.8,2.81,4.01,13.71,9.8,8.44,13.72
2012-11-20,13.09,8.2,7.9,2.83,4.05,14.07,10.19,8.48,13.6
2012-11-21,13.04,8.25,7.85,2.79,3.99,14.2,10.6,8.36,13.6
2012-11-22,13.24,8.31,7.92,2.83,4.05,14.1,10.88,8.41,13.8
2012-11-23,13.19,8.42,7.82,2.8,3.99,14.06,10.87,8.39,14.56
2012-11-26,13.24,8.43,7.87,2.78,4.03,13.9,10.82,8.33,14.71
2012-11-27,13.08,8.38,7.88,2.75,3.99,13.41,10.57,8.21,15.0
2012-11-28,13.12,8.44,7.37,2.6,3.85,12.58,10.1,7.96,14.81
2012-11-29,13.09,8.34,7.3,2.47,3.75,12.28,9.97,7.83,14.68
2012-11-30,12.7,8.43,7.18,2.46,3.75,12.02,9.84,7.6,14.8
2012-12-03,12.81,8.75,7.3,2.52,3.86,12.3,9.82,7.75,14.79
2012-12-04,12.56,8.79,6.93,2.49,3.8,12.74,9.5,7.47,15.35
2012-12-05,12.66,8.92,6.95,2.5,3.88,12.53,9.84,7.48,15.63
2012-12-06,13.35,9.13,7.2,2.59,4.06,12.88,9.99,7.84,16.12
2012-12-07,13.51,9.28,7.2,2.58,4.18,12.65,9.8,7.79,16.79
2012-12-10,14.15,9.26,7.44,2.69,4.19,12.88,10.16,8.16,16.93
2012-12-11,14.2,9.3,7.49,2.69,4.19,13.05,10.3,8.12,17.8
2012-12-12,14.13,9.24,7.44,3.03,4.2,12.95,10.02,8.12,17.41
2012-12-13,14.19,9.23,7.47,2.87,4.21,13.13,10.15,8.04,18.2
2012-12-14,14.04,9.34,7.38,2.79,4.18,12.81,10.01,8.05,18.08
2012-12-17,15.2,9.68,7.8,2.91,4.37,13.29,10.5,8.43,18.7
2012-12-18,15.15,9.51,7.76,2.89,4.35,12.96,10.4,8.4,18.7
2012-12-19,15.2,9.21,7.77,2.82,4.28,12.7,10.52,8.39,18.7
2012-12-20,15.1,9.25,7.74,2.88,4.77,12.69,10.35,8.45,18.7
2012-12-21,15.08,9.5,7.82,2.85,4.66,12.65,10.36,8.36,18.7
2012-12-24,14.84,9.45,7.75,2.83,4.58,13.2,10.03,8.29,18.7
2012-12-25,14.89,9.55,7.84,2.84,4.62,13.89,10.1,8.28,18.7
2012-12-26,15.4,10.12,7.94,2.89,4.78,13.98,10.4,8.51,18.7
2012-12-27,15.43,10.12,8.05,2.91,4.84,14.0,10.34,8.65,18.7
2012-12-28,15.45,10.12,8.18,2.9,4.71,13.99,10.5,8.43,18.7
2012-12-31,15.71,10.12,8.2,2.94,4.86,14.45,10.81,8.64,18.7
2013-01-04,16.32,10.12,8.19,2.99,5.02,14.47,10.68,8.87,18.7
2013-01-07,15.98,10.12,8.12,2.96,4.9,14.2,10.63,8.8,18.7
2013-01-08,16.3,10.12,8.2,2.94,5.15,14.03,10.72,8.81,18.7
2013-01-09,15.96,10.12,8.3,2.97,5.02,15.2,10.83,8.77,18.7
2013-01-10,15.86,10.12,8.28,2.95,5.02,15.17,10.91,8.92,18.7
2013-01-11,15.87,10.12,8.25,2.98,5.04,16.16,11.08,8.98,18.7
2013-01-14,15.49,10.12,8.41,2.85,4.86,16.0,10.8,8.59,18.7
2013-01-15,17.12,10.12,8.65,2.92,5.07,16.12,11.09,8.87,18.7
2013-01-16,17.61,10.12,8.82,2.96,5.01,16.0,11.05,9.16,18.7
2013-01-17,17.7,10.12,8.61,2.91,4.9,16.9,10.96,9.18,18.7
2013-01-18,17.87,10.12,8.49,2.93,4.94,16.4,11.6,9.04,18.7
2013-01-21,18.3,11.13,8.62,3.03,5.26,16.88,11.46,9.35,18.7
2013-01-22,19.46,11.69,8.6,3.08,5.5,16.31,11.61,9.23,18.7
2013-01-23,20.01,11.8,8.4,2.99,5.23,16.03,11.98,8.91,18.7
2013-01-24,20.03,11.61,8.6,3.22,5.4,16.0,11.96,9.12,18.7
2013-01-25,19.5,11.98,8.28,3.12,5.33,15.24,11.5,9.23,18.7
2013-01-28,19.16,11.65,8.24,3.13,5.36,15.58,11.65,8.98,18.7
2013-01-29,21.3,12.09,9.04,3.17,5.48,16.9,11.82,9.36,18.7
2013-01-30,21.1,12.17,9.2,3.15,5.56,17.18,11.9,9.65,18.7
2013-01-31,21.27,12.6,9.48,3.2,5.66,16.95,12.45,9.89,18.7
2013-02-01,21.02,12.05,9.32,3.13,5.55,18.36,12.31,9.71,18.7
2013-02-04,22.26,11.83,9.25,3.08,5.54,19.79,12.27,9.66,18.7
2013-02-05,21.74,11.91,9.11,3.07,5.45,19.01,12.09,9.49,18.7
2013-02-06,21.7,12.3,9.17,3.15,5.6,19.85,12.39,9.69,18.7
2013-02-07,21.7,12.07,9.28,3.1,5.62,20.52,12.38,9.5,18.7
2013-02-08,20.78,11.8,9.14,3.11,5.68,21.3,12.22,9.51,18.7
2013-02-18,20.91,12.13,9.3,3.17,5.68,22.95,12.65,9.51,18.7
2013-02-19,20.8,11.73,9.31,3.14,5.56,22.95,13.5,9.54,18.7
2013-02-20,20.85,11.18,9.1,3.09,5.29,22.95,14.2,9.17,18.7
2013-02-21,20.0,11.4,9.28,3.09,5.25,22.79,13.82,9.24,18.7
2013-02-22,19.5,11.28,9.45,3.04,5.16,23.21,13.1,9.25,18.7
2013-02-25,19.26,11.33,9.4,3.0,5.1,22.39,13.63,9.05,18.7
2013-02-26,19.81,10.9,9.99,2.99,5.1,19.67,13.86,9.05,18.7
2013-02-27,21.01,10.82,10.01,2.96,5.0,18.66,13.67,8.88,18.7
2013-02-28,21.14,11.52,10.21,2.95,5.08,19.4,14.15,8.9,18.7
2013-03-01,22.93,12.01,10.06,3.0,5.2,19.66,13.62,9.1,18.7
2013-03-04,22.45,11.04,10.02,2.95,4.82,21.6,13.7,9.07,18.7
2013-03-05,21.8,10.83,9.89,2.72,4.55,21.6,13.3,8.76,18.7
2013-03-06,24.5,10.94,10.02,2.79,4.68,21.6,13.45,9.08,18.7
2013-03-07,23.95,11.09,10.24,2.83,4.66,21.6,13.89,9.13,18.7
2013-03-08,23.8,11.22,10.36,2.83,4.67,21.6,13.66,10.16,18.7
2013-03-11,22.72,10.9,10.01,2.81,4.62,19.46,13.56,9.6,18.7
2013-03-12,22.6,11.05,10.13,2.82,4.6,17.88,13.1,9.66,18.7
2013-03-13,21.69,11.2,9.23,2.76,4.56,18.15,12.81,9.9,18.7
2013-03-14,22.0,10.82,9.41,2.7,4.45,18.4,13.05,9.75,18.7
2013-03-15,21.66,10.75,9.26,2.72,4.44,17.63,12.88,9.77,18.7
2013-03-18,21.7,10.43,9.29,2.69,4.34,18.0,12.78,9.58,18.7
2013-03-19,21.3,10.71,9.3,2.67,4.39,19.17,12.75,9.23,18.7
2013-03-20,21.43,10.96,9.35,2.71,4.48,19.2,12.99,9.6,18.7
2013-03-21,22.99,11.23,9.53,2.78,4.62,19.29,13.2,9.8,18.7
2013-03-22,22.95,11.0,9.62,2.78,4.59,18.7,13.3,9.89,18.7
2013-03-25,23.13,11.05,9.7,2.79,4.7,16.95,14.0,10.89,18.7
2013-03-26,22.59,11.17,9.64,2.82,4.64,16.86,13.93,10.7,18.7
2013-03-27,22.17,11.09,9.6,2.78,4.62,17.0,13.97,10.76,18.7
2013-03-28,21.0,11.05,9.78,2.77,4.62,16.29,14.9,10.5,18.7
2013-03-29,20.02,10.94,9.54,2.69,4.44,15.83,15.71,10.05,18.7
2013-04-01,20.2,10.83,9.56,2.69,4.5,15.8,14.95,10.0,18.7
2013-04-02,20.38,11.07,9.51,2.72,4.64,16.2,14.32,10.01,18.7
2013-04-03,20.56,11.23,9.81,2.73,4.65,16.22,14.31,10.3,18.7
2013-04-08,19.79,10.88,10.32,2.68,4.6,15.58,13.84,9.65,18.7
2013-04-09,19.99,10.98,10.2,2.65,4.64,16.06,13.99,9.71,18.7
2013-04-10,19.88,11.03,10.21,2.69,4.71,16.31,14.43,9.82,18.7
2013-04-11,19.59,11.19,10.03,2.71,4.71,16.8,14.3,9.85,18.7
2013-04-12,19.45,10.94,10.02,2.8,4.71,16.31,14.0,9.8,18.7
2013-04-15,18.94,10.98,10.3,2.7,4.63,15.91,14.0,10.04,18.7
2013-04-16,18.33,10.93,10.09,2.66,4.66,14.75,13.68,9.79,18.7
2013-04-17,18.7,11.63,10.06,2.72,4.83,15.0,13.65,10.2,18.7
2013-04-18,18.22,11.56,10.75,2.72,4.83,15.28,13.86,10.31,18.7
2013-04-19,19.0,11.74,10.7,2.74,4.83,15.28,14.88,10.38,19.64
2013-04-22,20.0,11.94,10.67,2.74,4.83,15.18,14.21,10.31,20.62
2013-04-23,20.33,11.58,10.79,2.73,4.81,16.26,13.55,10.53,21.65
2013-04-24,18.75,11.28,10.36,2.65,4.64,16.39,13.62,10.29,22.73
2013-04-25,19.0,11.24,10.64,2.69,4.59,16.99,13.6,10.38,23.87
2013-04-26,18.99,10.99,10.64,2.62,4.44,16.75,14.3,10.45,23.87
2013-05-02,18.6,10.88,10.64,2.6,4.4,16.15,13.51,9.92,23.87
2013-05-03,18.98,11.35,10.64,2.62,4.43,16.1,12.5,10.9,23.87
2013-05-06,19.84,11.39,10.64,2.66,4.49,16.08,12.68,10.91,23.87
2013-05-07,20.16,11.27,11.7,2.66,4.5,16.69,12.83,11.09,23.87
2013-05-08,20.35,11.72,11.82,2.65,4.51,17.05,13.19,11.3,23.87
2013-05-09,20.27,11.69,12.58,2.66,4.48,17.03,12.92,11.19,23.87
2013-05-10,20.0,11.58,12.35,2.62,4.4,17.05,12.87,11.09,23.87
2013-05-13,20.11,11.77,12.2,2.65,4.51,17.3,13.14,11.18,23.87
2013-05-14,19.92,11.59,11.99,2.67,4.55,17.5,13.87,11.14,23.87
2013-05-15,19.29,11.32,12.1,2.65,4.5,17.5,13.6,11.42,23.87
2013-05-16,19.21,11.18,11.94,2.65,4.5,17.91,13.89,11.21,23.87
2013-05-17,20.28,11.68,11.93,2.7,4.58,18.13,13.94,11.59,23.87
2013-05-20,20.48,12.2,12.15,2.74,4.7,18.61,14.06,11.96,23.87
2013-05-21,20.8,11.99,11.83,2.72,4.66,18.78,14.2,11.74,23.87
2013-05-22,21.1,11.99,11.89,2.74,4.67,19.48,14.0,12.35,23.87
2013-05-23,21.01,12.1,12.26,2.73,4.7,18.8,14.51,12.78,23.87
2013-05-24,20.55,12.05,11.83,2.75,4.65,18.41,14.43,12.7,23.87
2013-05-27,20.59,11.84,11.8,2.79,4.7,18.0,14.26,13.26,23.87
2013-05-28,20.42,11.81,11.8,2.78,4.78,18.4,7.18,13.2,23.87
2013-05-29,21.61,12.36,11.56,2.82,5.0,17.05,7.13,12.81,23.87
2013-05-30,21.22,12.2,11.63,2.81,4.98,16.78,7.44,13.28,23.87
2013-05-31,21.25,12.31,12.0,2.8,4.99,17.06,8.27,13.15,23.87
2013-06-03,20.93,12.01,11.73,2.75,5.06,16.91,8.69,13.01,23.87
2013-06-04,20.91,12.0,11.66,2.76,5.01,16.6,8.38,12.82,23.87
2013-06-05,21.01,11.9,11.29,2.71,5.08,16.0,9.35,12.88,23.87
2013-06-06,20.59,11.79,11.15,2.7,4.9,16.36,9.5,12.71,23.87
2013-06-07,20.13,11.45,11.19,2.66,4.84,16.78,10.0,12.45,23.87
2013-06-13,19.31,11.0,10.32,2.62,4.77,16.18,9.79,12.33,23.87
2013-06-14,19.0,10.71,10.8,2.55,4.62,16.35,9.4,12.6,23.87
2013-06-17,19.16,10.73,10.9,2.57,4.69,16.51,9.4,13.15,23.87
2013-06-18,19.45,10.35,11.25,2.58,4.69,16.38,9.14,13.86,23.87
2013-06-19,19.55,10.38,11.0,2.57,4.74,15.8,9.1,13.7,23.87
2013-06-20,11.93,10.19,10.91,2.56,4.49,15.75,9.07,13.92,23.87
2013-06-21,10.95,9.72,10.89,2.46,4.22,15.0,8.29,12.31,23.87
2013-06-24,11.11,9.88,11.3,2.43,4.25,15.01,8.22,12.12,23.87
2013-06-25,9.8,8.9,9.91,2.28,3.85,13.6,7.55,11.43,23.87
2013-06-26,10.0,9.1,9.6,2.22,4.2,12.98,7.71,11.0,23.87
2013-06-27,9.85,9.1,9.8,2.2,4.16,12.96,8.17,11.3,23.87
2013-06-28,9.5,9.15,9.53,2.26,4.2,13.02,8.03,10.83,23.87
2013-07-01,9.81,9.74,10.0,2.27,4.18,13.25,8.18,10.85,23.87
2013-07-02,9.78,9.88,10.08,2.26,4.15,13.7,8.49,11.33,23.87
2013-07-03,9.55,9.7,10.17,2.26,4.2,14.56,8.51,11.26,23.87
2013-07-04,9.22,9.38,10.16,2.22,4.08,14.69,8.19,11.56,23.87
2013-07-05,9.35,10.2,10.09,2.26,4.12,14.56,8.15,11.95,23.87
2013-07-08,9.18,10.06,10.08,2.26,4.1,14.0,7.88,11.87,23.87
2013-07-09,9.01,9.91,9.73,2.17,4.01,13.53,7.47,11.05,23.87
2013-07-10,9.01,9.71,9.65,2.19,4.02,13.5,7.5,11.39,23.87
2013-07-11,9.5,10.37,9.97,2.24,4.13,14.5,7.73,11.8,23.87
2013-07-12,10.5,10.83,10.23,2.31,4.29,14.34,7.88,12.41,23.87
2013-07-15,10.5,10.45,10.07,2.28,4.18,13.98,8.7,12.21,23.87
2013-07-16,10.35,10.34,10.31,2.31,4.2,14.32,8.54,12.25,23.87
2013-07-17,10.37,10.35,10.2,2.31,4.24,14.37,8.52,12.39,23.87
2013-07-18,10.08,10.35,10.49,2.34,4.28,14.1,9.28,11.94,23.87
2013-07-19,9.82,10.15,10.6,2.29,4.23,14.1,9.48,12.13,8.0
2013-07-22,9.23,9.48,10.21,2.21,4.07,14.04,8.78,11.3,6.65
2013-07-23,9.47,9.5,10.12,2.22,4.11,15.13,9.0,11.48,6.32
2013-07-24,9.79,9.8,10.38,2.26,4.19,15.6,9.4,11.8,6.79
2013-07-25,9.79,9.59,10.67,2.23,4.14,15.58,9.25,11.69,6.75
2013-07-26,9.71,9.41,10.37,2.24,4.08,15.02,8.73,10.17,6.75
2013-07-29,9.47,9.28,10.26,2.23,4.06,14.67,8.79,10.11,6.58
2013-07-30,9.5,9.13,10.0,2.18,3.97,14.21,9.21,10.42,6.25
2013-07-31,9.81,9.8,10.06,2.2,4.08,14.33,9.29,10.22,5.99
2013-08-01,9.74,9.57,10.08,2.18,4.04,14.35,9.12,10.55,5.99
2013-08-02,10.02,10.07,10.3,2.24,4.18,14.7,9.25,10.67,6.11
2013-08-05,9.82,9.9,10.45,2.25,4.14,14.57,9.1,10.48,6.17
2013-08-06,9.87,9.85,10.54,2.25,4.13,14.98,9.2,10.57,6.2
2013-08-07,9.88,10.1,10.68,2.28,4.17,14.95,9.58,10.75,6.15
2013-08-08,9.86,10.04,10.86,2.27,4.15,14.73,9.85,10.58,6.2
2013-08-09,9.97,9.88,10.95,2.26,4.18,14.77,9.99,10.43,6.13
2013-08-12,9.88,9.77,11.59,2.26,4.19,14.3,10.35,10.48,6.07
2013-08-13,10.31,10.12,11.62,2.3,4.27,13.79,10.12,10.56,6.15
2013-08-14,10.51,10.25,12.05,2.34,4.31,13.85,9.96,10.62,6.13
2013-08-15,10.42,10.1,12.8,2.31,4.34,13.86,9.98,10.52,6.51
2013-08-16,10.18,9.87,12.11,2.26,4.34,13.19,9.45,10.24,6.79
2013-08-19,10.22,9.81,12.04,2.22,4.43,13.09,9.21,10.1,6.92
2013-08-20,10.71,9.92,12.05,2.27,4.59,13.45,9.4,10.24,6.92
2013-08-21,10.97,9.75,13.3,2.25,4.6,13.2,9.61,10.14,6.92
2013-08-22,10.86,9.6,13.62,2.26,4.67,13.28,9.38,10.21,6.92
2013-08-23,10.95,9.65,13.31,2.3,4.41,13.33,9.25,10.18,6.92
2013-08-26,10.63,9.57,13.8,2.25,4.32,13.44,9.21,10.13,6.92
2013-08-27,10.89,9.69,13.71,2.3,4.45,13.44,9.39,10.26,6.92
2013-08-28,10.74,9.54,13.51,2.32,4.5,13.39,9.42,10.25,6.92
2013-08-29,10.8,9.45,12.81,2.39,4.59,13.55,9.2,10.11,6.92
2013-08-30,10.54,9.44,12.83,2.55,4.62,14.52,9.17,10.0,6.92
2013-09-02,10.74,9.5,12.0,2.56,4.78,14.37,8.9,9.96,6.92
2013-09-03,10.79,9.35,12.3,2.48,4.6,14.02,9.33,9.76,6.92
2013-09-04,11.16,9.65,12.6,2.51,4.78,14.11,9.49,10.59,6.92
2013-09-05,11.08,9.7,12.41,2.47,4.66,13.95,9.26,10.25,6.92
2013-09-06,11.03,9.63,12.5,2.41,4.64,14.18,9.26,10.27,6.92
2013-09-09,11.28,9.57,12.49,2.45,4.63,14.32,9.39,10.3,6.92
2013-09-10,12.42,10.0,12.47,2.49,4.73,14.55,9.56,10.45,6.92
2013-09-11,12.4,10.18,13.15,2.57,4.86,14.16,9.45,10.46,6.92
2013-09-12,12.52,10.25,12.37,2.55,4.78,14.19,9.36,10.58,6.92
2013-09-13,13.23,10.21,12.08,2.57,4.75,14.19,9.2,10.36,6.92
2013-09-16,13.22,10.21,12.27,2.66,4.88,14.29,9.23,10.21,6.92
2013-09-17,13.15,9.97,12.18,2.61,4.88,14.55,9.34,10.24,7.25
2013-09-18,12.75,9.6,12.05,2.53,4.74,14.19,9.29,10.05,7.27
2013-09-23,12.8,9.68,12.2,2.55,4.73,14.26,9.21,10.19,6.95
2013-09-24,12.86,9.62,12.43,2.56,4.8,14.34,9.3,10.41,6.68
2013-09-25,12.18,9.4,12.26,2.52,4.77,14.4,9.75,10.53,6.66
2013-09-26,11.96,9.2,12.55,2.51,4.71,13.98,9.82,10.45,6.48
2013-09-27,11.63,9.02,12.15,2.41,4.56,13.28,9.89,10.05,6.2
2013-09-30,11.9,9.08,12.66,2.44,4.6,13.6,9.6,10.19,6.7
2013-10-08,11.88,9.11,12.74,2.45,4.62,13.41,9.5,10.35,7.1
2013-10-09,12.12,9.5,12.98,2.5,4.73,14.0,9.54,10.5,7.15
2013-10-10,12.6,9.39,12.99,2.55,4.76,14.25,9.88,10.69,7.43
2013-10-11,12.41,9.45,13.36,2.78,4.92,14.38,9.72,10.72,7.8
2013-10-14,12.6,9.43,13.3,2.78,4.96,14.38,9.77,10.76,7.89
2013-10-15,12.49,9.2,13.19,2.81,4.92,14.57,10.0,10.95,7.52
2013-10-16,12.15,9.14,13.15,2.88,4.92,14.6,10.97,10.7,8.13
2013-10-17,12.13,9.13,12.52,2.79,4.86,14.38,11.3,10.34,8.39
2013-10-18,12.01,9.09,12.41,2.74,4.94,14.7,10.97,10.39,8.3
2013-10-21,12.21,9.18,12.56,2.75,4.93,14.69,11.04,10.48,8.02
2013-10-22,12.28,9.16,12.83,2.78,5.03,14.78,11.3,10.62,9.25
2013-10-23,12.17,9.1,12.7,2.76,4.94,15.44,11.4,10.81,9.88
2013-10-24,12.61,9.0,13.09,2.66,4.74,15.5,11.04,10.47,8.71
2013-10-25,12.93,8.97,13.05,2.72,4.75,15.38,10.31,10.39,9.3
2013-10-28,13.4,8.95,12.63,2.69,4.68,15.3,10.24,10.14,9.12
2013-10-29,13.15,8.74,12.27,2.75,4.65,14.71,10.0,10.2,8.32
2013-10-30,14.0,8.97,11.41,2.65,4.46,14.5,9.3,9.67,7.81
2013-10-31,14.25,9.29,11.68,2.65,4.61,14.67,9.64,9.81,8.3
2013-11-01,13.88,9.15,11.67,2.62,4.73,14.38,9.7,9.86,8.2
2013-11-04,13.98,9.48,11.52,2.57,4.65,14.68,9.47,9.79,8.28
2013-11-05,13.3,9.17,11.57,2.59,4.68,14.51,9.66,9.7,8.17
2013-11-06,13.41,9.15,11.75,2.6,4.81,14.65,9.72,9.77,8.23
2013-11-07,13.21,9.01,12.08,2.61,4.85,14.63,9.84,9.66,8.01
2013-11-08,13.1,8.95,11.78,2.64,5.04,14.59,9.75,9.18,7.65
2013-11-11,13.33,8.87,11.82,2.58,5.0,14.5,9.25,8.99,7.58
2013-11-12,13.41,8.7,12.0,2.56,5.06,15.15,9.28,9.06,7.75
2013-11-13,13.87,8.82,12.05,2.58,4.97,14.03,9.34,9.07,8.27
2013-11-14,13.25,8.83,11.71,2.5,5.04,13.78,9.26,8.75,7.79
2013-11-15,13.18,8.69,12.0,2.48,5.36,13.84,9.27,9.33,7.93
2013-11-18,13.48,8.92,12.19,2.55,5.28,14.06,9.56,9.25,8.26
2013-11-19,14.04,9.19,12.28,2.59,5.45,14.67,9.6,9.39,8.21
2013-11-20,14.0,9.13,12.41,2.65,5.82,14.22,9.67,9.4,8.01
2013-11-21,13.87,9.0,12.4,2.63,5.74,14.11,9.81,9.31,7.94
2013-11-22,13.88,8.83,12.19,2.75,5.68,14.03,9.8,9.22,7.74
2013-11-25,13.4,8.6,12.1,2.71,5.79,14.0,9.9,9.61,7.77
2013-11-26,13.5,8.61,11.91,2.72,6.1,14.3,9.95,9.7,7.86
2013-11-27,13.41,8.54,12.26,2.64,5.73,14.08,9.91,9.65,7.73
