,000001.SZ,000002.SZ,000004.SZ,000005.SZ,000006.SZ,000007.SZ,000008.SZ,000009.SZ,000010.SZ
2010-01-04,0.8273368898785745,1.004373443964005,0.0,2.446882966952216,1.2770150818000707,1.4003589417982003,0.0,1.7571422006146367,2.8331171190115727
2010-01-05,1.9031397884878067,1.9144600350660803,0.0,7.050696038869932,2.661533026057237,2.044132446570551,0.0,3.1841602794548436,2.5995265882843284
2010-01-06,1.4094631499699368,1.406991203652119,0.0,5.406707096145251,2.804661252568648,2.3576441174015916,0.0,2.368987915197822,2.235230974658997
2010-01-07,1.215194818123973,1.1934865913616004,0.0,3.440980971578587,2.0726028735293616,1.4835793877797543,0.0,4.785484540667419,3.2500281293977076
2010-01-08,0.9867708100570898,1.1239576973047793,0.0,1.8374147732328416,1.8194454462115768,0.8402064985540022,0.0,5.604270332966296,1.6253865173952962
2010-01-11,1.514462090635478,1.7740152680417265,0.0,2.3445696258007036,1.8338352164706282,1.0976968698728746,0.0,3.638154698069184,2.891820089151457
2010-01-12,2.023846733652761,1.5748862083212478,0.0,4.80502172532632,5.454005501851266,1.085192366529727,0.0,3.118893197184277,4.8036972206502995
2010-01-13,3.19768444698428,1.9602042209007244,0.0,3.096050397461482,2.6753252158417897,1.4676655974772963,0.0,4.270945037794135,4.06763923874858
2010-01-14,1.7824020989702345,1.2349856449370797,0.0,5.445040522208887,3.0744037678316505,1.2369705132306312,0.0,2.1220519809875658,4.632593189434722
2010-01-15,1.8450320728797047,1.2212471614987472,0.0,3.4316666458493614,3.304633199935722,1.7913840441575,0.0,5.622125251957162,4.713954559059964
2010-01-18,1.1939564893808665,1.2963267570036758,0.0,3.968885531509189,2.419075086590688,4.076418350823879,0.0,4.398887209084799,7.321607253897566
2010-01-19,2.2253410143158963,1.101940163096429,0.0,3.072704008119429,2.0351831463949037,0.0,0.0,4.614845119947832,5.050768326398486
2010-01-20,1.6785789673500184,1.7993573553224322,0.0,3.5808140526759726,3.1470633101525483,3.5924261127744224,1.0401094754379279,5.304260675332223,5.6571213162068235
2010-01-21,2.1623686461256457,1.0856195488658469,0.0,1.757478183359711,1.4803282568736886,1.5358848564528267,0.2946880164654029,3.0228334941760004,4.272783233828723
2010-01-22,3.01814115531367,1.1654746980940767,0.0,2.549869035550386,2.2120357499559344,1.9988607272378882,13.04010135411464,2.200511895997653,5.406069023022209
2010-01-25,1.2176632237165077,0.6231384069939718,0.0,1.7388258928694595,1.0625799773186182,1.197835077911317,9.787996722852688,2.704886842487571,4.217362272598084
2010-01-26,1.1809578181316098,1.092614343410591,0.0,1.8601528952658783,1.3696540421358858,1.457998922749661,5.777797500991478,1.872250807322861,4.799894515496127
