,000001.SZ,000002.SZ,000004.SZ,000005.SZ,000006.SZ,000007.SZ,000008.SZ,000009.SZ,000010.SZ
2018-01-08,12.86,35.11,22.73,4.27,9.85,16.66,8.4,7.46,5.57
2018-01-09,12.92,34.95,22.78,4.31,9.85,16.66,8.39,7.47,5.98
2018-01-10,12.92,35.5,22.35,4.29,9.85,16.66,8.34,7.34,5.88
2018-01-11,13.27,34.54,21.7,4.23,9.85,16.66,8.35,6.9,5.78
2018-01-12,13.41,35.09,22.06,4.24,9.85,16.66,8.56,7.05,5.78
2018-01-15,13.5,35.61,21.12,4.19,9.85,16.66,8.02,6.7,5.39
2018-01-16,14.02,36.4,21.28,4.22,9.85,16.66,8.32,6.66,5.21
2018-01-17,14.2,38.3,21.3,4.19,9.85,16.66,8.33,6.67,5.16
2018-01-18,14.28,38.9,21.45,4.21,9.85,16.66,8.32,6.73,5.26
2018-01-19,14.68,39.25,21.3,4.21,9.85,16.66,8.07,6.75,5.37
2018-01-22,14.43,38.51,21.05,4.12,9.85,16.66,8.08,6.74,5.27
2018-01-23,14.33,39.99,21.42,4.17,9.85,16.66,8.13,6.78,5.3
2018-01-24,14.5,40.46,21.61,4.15,9.85,16.66,8.22,6.72,5.28
2018-01-25,14.0,38.8,21.71,4.19,9.85,16.66,8.21,6.74,5.3
2018-01-26,14.02,39.12,21.56,4.18,9.85,16.66,8.17,6.78,5.31
2018-01-29,13.6,38.09,21.19,4.16,9.85,16.66,8.19,6.62,5.37
2018-01-30,13.55,36.27,21.21,4.14,9.85,16.66,8.21,6.6,5.07
2018-01-31,13.53,35.62,20.18,3.98,9.85,16.66,8.18,6.32,4.62
2018-02-01,13.84,36.9,19.15,3.81,9.85,16.66,8.08,5.85,4.35
2018-02-02,13.63,35.8,19.04,3.68,9.85,16.66,7.36,5.7,4.04
2018-02-05,13.73,36.31,19.26,3.71,9.85,16.66,7.4,5.82,4.25
2018-02-06,13.93,34.88,18.7,3.63,9.85,16.66,7.48,5.37,3.96
2018-02-07,12.76,32.5,19.55,3.6,9.85,16.66,7.53,5.3,3.86
2018-02-08,12.53,32.49,19.62,3.63,9.85,16.66,7.61,5.39,4.0
2018-02-09,11.38,30.2,19.28,3.55,9.85,16.66,7.48,5.53,3.92
