,000001.SZ,000002.SZ,000004.SZ,000005.SZ,000006.SZ,000007.SZ,000008.SZ,000009.SZ,000010.SZ
2010-08-20,17.51,8.81,11.07,5.16,8.45,7.67,11.68,11.14,14.63
2010-08-23,17.51,8.73,10.79,5.28,8.45,7.66,11.55,11.25,14.63
2010-08-24,17.51,8.92,10.95,5.18,8.67,7.72,11.85,11.35,14.63
2010-08-25,17.51,8.9,11.36,5.02,8.36,7.64,11.96,11.17,14.63
2010-08-26,17.51,8.7,11.53,4.92,8.12,7.83,12.2,10.77,14.63
2010-08-27,17.51,8.55,11.67,4.93,8.14,7.81,12.77,10.73,14.63
2010-08-30,17.51,8.54,11.56,4.9,8.27,7.82,12.79,11.2,14.63
2010-08-31,17.51,8.46,11.49,4.95,8.31,7.9,12.54,11.36,14.63
2010-09-01,17.51,8.67,11.37,4.92,8.6,7.9,12.42,11.45,14.63
2010-09-02,19.0,8.67,11.17,4.81,8.4,7.97,12.49,10.87,14.63
2010-09-03,18.17,8.74,11.28,4.86,8.2,8.03,12.5,11.96,14.63
2010-09-06,18.39,8.72,11.31,4.9,8.3,8.08,12.98,12.25,14.63
2010-09-07,18.34,8.9,11.19,4.92,8.23,7.95,13.09,12.74,14.63
2010-09-08,17.91,8.78,11.39,4.84,8.25,7.87,12.94,12.75,14.63
2010-09-09,17.65,8.64,11.8,4.78,8.28,7.87,13.25,13.12,14.63
2010-09-10,17.41,8.36,11.74,4.61,7.73,7.75,13.14,13.1,14.63
2010-09-13,17.4,8.52,11.72,4.64,7.67,7.9,13.34,13.05,14.63
2010-09-14,17.36,8.37,11.63,4.63,7.56,7.99,13.28,13.2,14.63
2010-09-15,17.29,8.36,11.54,4.56,7.57,7.94,13.11,13.09,14.63
2010-09-16,17.14,8.25,11.34,4.5,7.65,7.85,12.71,12.25,14.63
2010-09-17,16.9,8.2,11.33,4.53,7.64,7.81,12.62,11.92,14.63
2010-09-20,16.94,8.15,11.22,4.44,7.55,7.81,12.65,11.78,14.63
2010-09-21,16.83,8.24,11.32,4.38,7.3,7.78,12.88,11.55,14.63
2010-09-27,16.75,8.21,11.52,4.37,7.2,7.97,13.1,12.09,14.63
2010-09-28,16.67,8.15,11.77,4.39,7.25,8.12,13.28,12.29,14.63
2010-09-29,16.43,7.99,11.64,4.36,7.26,8.36,13.24,11.73,14.63
2010-09-30,16.22,8.4,11.45,4.42,7.54,8.3,13.21,12.06,14.63
2010-10-08,17.34,8.59,11.57,4.43,7.52,8.4,13.78,12.35,14.63
2010-10-11,18.36,8.99,11.48,4.5,8.22,8.25,13.56,12.48,14.63
2010-10-12,18.15,8.98,11.4,4.49,7.8,8.52,13.46,12.31,14.63
2010-10-13,18.55,9.65,11.41,4.65,8.12,8.8,13.4,12.29,14.63
2010-10-14,19.29,9.68,11.34,4.57,8.14,8.55,13.48,12.14,14.63
2010-10-15,19.38,9.6,11.02,4.4,7.89,8.29,12.9,11.54,14.63
2010-10-18,20.06,9.98,10.89,4.46,8.19,8.17,12.42,11.23,14.63
2010-10-19,19.63,9.64,10.79,4.49,8.3,8.11,12.55,11.54,14.63
2010-10-20,19.98,9.2,11.05,4.39,7.86,8.33,12.65,12.08,14.63
2010-10-21,19.5,9.04,11.35,4.37,7.78,8.33,12.64,12.15,14.63
2010-10-22,18.81,9.02,11.92,4.37,7.52,8.35,12.86,12.99,14.63
2010-10-25,18.97,9.22,12.52,4.39,7.47,8.32,12.96,12.88,14.63
2010-10-26,19.25,9.72,12.17,4.47,7.65,8.37,12.92,13.72,14.63
2010-10-27,19.08,10.04,12.4,4.53,7.84,8.49,12.78,13.5,14.63
2010-10-28,18.9,10.03,12.28,4.49,7.65,8.3,12.69,13.48,14.63
2010-10-29,18.81,9.95,12.07,4.45,7.52,8.28,12.88,13.57,14.63
2010-11-01,18.75,9.9,12.16,4.35,7.43,8.58,13.31,14.6,14.63
2010-11-02,18.85,9.86,12.14,4.35,7.38,8.44,13.5,15.91,14.63
2010-11-03,19.31,9.9,12.28,4.36,7.53,8.55,13.26,15.93,14.63
2010-11-04,19.15,9.93,12.69,4.56,7.45,8.81,13.8,16.32,14.63
2010-11-05,19.19,10.0,13.09,4.49,7.65,9.25,13.75,17.11,14.63
2010-11-08,19.39,10.09,13.3,4.56,7.96,9.19,14.06,17.5,14.63
2010-11-09,19.18,9.94,13.88,4.59,7.88,9.18,14.07,17.25,14.63
2010-11-10,18.55,9.39,13.95,4.53,7.68,9.12,13.97,17.92,14.63
2010-11-11,18.66,9.28,13.69,4.54,7.58,8.97,13.89,17.58,14.63
2010-11-12,18.29,9.15,13.4,4.45,7.4,8.95,13.72,16.75,14.63
2010-11-15,17.32,8.64,12.93,4.19,6.95,8.75,12.99,16.83,14.63
2010-11-16,17.3,8.54,13.1,4.16,7.03,8.75,13.1,17.2,14.63
2010-11-17,17.07,8.27,12.32,4.03,7.37,8.65,12.88,15.97,14.63
2010-11-18,17.27,8.31,12.05,4.0,7.25,8.66,12.68,16.15,14.63
2010-11-19,17.22,8.33,12.29,3.98,7.19,8.65,13.08,17.38,14.63
2010-11-22,16.85,8.22,12.68,3.99,7.2,8.62,13.43,18.08,14.63
2010-11-23,16.7,8.08,12.78,3.95,7.32,8.53,13.08,17.12,14.63
2010-11-24,16.9,8.12,12.53,3.9,7.29,8.35,12.85,18.59,14.63
2010-11-25,17.12,8.48,12.76,4.03,7.46,8.4,13.0,19.16,14.63
2010-11-26,16.93,8.37,12.99,4.0,7.33,8.75,13.07,18.84,14.63
2010-11-29,16.88,8.22,13.34,3.94,7.19,9.17,13.01,18.86,14.63
2010-11-30,16.79,8.3,13.37,3.94,7.21,9.05,13.02,18.42,14.63
2010-12-01,16.56,8.23,12.86,3.91,7.5,8.94,12.57,17.37,14.63
2010-12-02,16.79,8.41,12.85,3.92,7.47,8.98,12.79,17.68,14.63
2010-12-03,16.65,8.59,12.76,3.94,7.95,8.85,12.66,17.98,14.63
2010-12-06,16.88,8.69,12.57,3.93,8.37,8.76,12.75,17.09,14.63
2010-12-07,16.83,8.68,12.44,4.05,9.08,8.71,12.58,17.05,14.63
2010-12-08,16.74,8.69,12.69,3.96,9.13,8.69,12.61,17.09,14.63
2010-12-09,16.49,8.43,12.65,3.91,8.19,8.63,12.6,16.25,14.63
2010-12-10,16.38,8.26,12.46,3.83,7.77,8.53,12.21,16.38,14.63
2010-12-13,16.64,8.5,12.69,3.9,7.77,8.6,12.33,16.94,14.63
2010-12-14,16.65,8.46,12.8,3.96,7.85,8.87,12.49,16.86,14.63
2010-12-15,16.8,8.43,12.87,3.9,7.78,9.02,12.65,17.69,14.63
2010-12-16,16.72,8.6,12.84,3.85,7.74,8.93,12.56,17.69,14.63
2010-12-17,16.5,8.47,12.71,3.91,7.7,8.95,12.78,17.35,14.63
2010-12-20,16.44,8.54,12.73,3.9,7.61,9.1,12.8,17.75,14.63
2010-12-21,16.65,9.13,12.69,3.96,7.76,8.91,12.53,18.56,14.63
2010-12-22,16.63,9.44,12.71,3.96,7.76,9.05,12.51,18.6,14.63
2010-12-23,16.23,9.06,12.61,3.93,7.78,9.06,12.33,18.4,14.63
2010-12-24,16.6,9.2,12.31,4.04,7.78,9.05,12.1,17.39,14.63
2010-12-27,16.73,9.16,12.2,3.91,7.62,8.94,12.02,17.3,14.63
2010-12-28,16.22,8.86,11.7,3.79,7.37,8.6,11.68,16.44,14.63
2010-12-29,15.98,8.41,11.61,3.7,7.11,8.35,11.48,16.03,14.63
2010-12-30,15.8,8.3,11.79,3.7,7.05,8.5,11.55,16.3,14.63
2010-12-31,15.87,8.24,12.18,3.67,7.0,8.55,11.97,16.77,14.63
2011-01-04,16.18,8.98,12.18,3.79,7.45,8.59,12.12,17.21,14.63
2011-01-05,16.13,8.98,12.2,3.79,7.34,8.58,12.12,17.04,14.63
2011-01-06,16.08,8.98,12.17,3.8,7.42,8.45,12.1,16.68,14.63
2011-01-07,16.78,9.2,12.25,3.9,7.9,8.4,12.13,16.39,14.63
2011-01-10,16.4,9.2,12.24,3.85,7.69,8.35,11.99,16.0,14.63
2011-01-11,16.29,9.16,12.01,3.8,8.02,8.77,11.88,15.38,14.63
2011-01-12,16.42,9.34,12.1,3.87,8.13,8.98,12.2,15.53,14.63
2011-01-13,16.55,9.14,12.35,3.82,8.24,8.8,12.38,15.5,14.63
2011-01-14,16.29,9.12,12.39,3.77,7.92,8.86,12.16,15.18,14.63
2011-01-17,15.93,9.02,12.36,3.72,7.78,8.67,12.07,14.58,14.63
2011-01-18,15.45,8.55,12.2,3.57,7.35,8.57,12.0,14.03,14.63
2011-01-19,15.52,8.57,12.34,3.58,7.37,8.8,12.1,14.81,14.63
2011-01-20,15.48,8.5,12.96,3.57,7.32,9.0,12.48,15.97,14.63
2011-01-21,15.6,8.68,12.7,3.5,7.63,8.75,12.07,16.66,14.63
2011-01-24,15.2,8.64,13.06,3.49,7.43,8.93,12.22,16.89,14.63
2011-01-25,15.24,8.65,12.65,3.47,7.4,8.72,12.01,16.32,14.63
2011-01-26,15.3,8.62,12.18,3.45,7.34,8.5,11.78,15.84,14.63
2011-01-27,15.4,8.33,12.2,3.45,7.21,8.42,11.85,17.3,14.63
2011-01-28,15.36,8.52,12.12,3.49,7.26,8.43,11.87,17.5,14.63
2011-01-31,15.33,8.26,12.23,3.53,7.16,8.41,12.1,18.15,14.63
2011-02-01,15.49,8.26,12.35,3.52,7.2,8.4,12.39,18.48,14.63
2011-02-09,15.55,8.13,12.49,3.5,7.11,8.37,12.39,18.68,14.63
2011-02-10,15.47,8.2,12.62,3.53,7.15,8.31,12.47,18.27,14.63
2011-02-11,15.59,8.35,12.95,3.87,7.37,8.48,12.55,19.8,14.63
2011-02-14,16.09,8.64,12.85,3.99,7.46,8.48,12.53,21.28,14.63
2011-02-15,16.08,8.7,12.84,3.9,7.58,8.48,12.6,21.49,14.63
2011-02-16,15.95,8.56,12.87,3.86,7.46,8.85,12.63,20.85,14.63
2011-02-17,16.17,8.56,12.99,3.86,7.56,8.72,12.99,22.94,14.63
2011-02-18,16.1,8.44,13.22,3.84,7.6,8.73,12.96,24.65,14.63
2011-02-21,16.0,8.41,12.99,3.95,7.52,8.76,12.75,23.97,14.63
2011-02-22,15.99,8.37,13.35,4.32,7.59,8.77,13.15,25.45,14.63
2011-02-23,15.72,8.19,13.1,4.27,7.26,8.54,12.9,24.2,14.63
2011-02-24,15.59,8.2,13.44,4.46,7.33,8.56,13.25,23.58,14.63
2011-02-25,16.17,8.18,13.46,4.42,7.32,8.55,13.1,24.3,14.63
2011-02-28,15.98,8.16,13.98,4.3,7.25,8.68,13.1,23.57,14.63
2011-03-01,16.19,8.42,14.44,4.34,7.44,8.73,13.1,22.39,14.63
2011-03-02,16.3,8.26,14.69,4.32,7.75,8.75,13.1,22.34,14.63
2011-03-03,16.77,8.31,14.6,4.33,7.73,8.85,13.1,21.99,14.63
2011-03-04,16.75,8.35,14.05,4.23,7.8,9.09,13.1,21.55,14.63
2011-03-07,16.97,8.46,14.3,4.28,7.88,9.04,13.1,21.95,14.63
2011-03-08,16.86,8.63,14.17,4.25,7.8,9.02,13.1,22.07,14.63
2011-03-09,16.87,8.62,13.97,4.24,7.71,9.27,13.1,21.46,14.63
2011-03-10,16.6,8.6,13.92,4.43,8.18,9.48,13.1,21.46,14.63
2011-03-11,16.29,8.48,13.87,4.34,7.98,9.43,13.1,21.46,14.63
2011-03-14,16.19,8.35,13.99,4.2,7.74,9.19,13.1,21.46,14.63
2011-03-15,16.1,8.29,14.23,4.2,7.68,9.24,13.1,22.17,14.63
2011-03-16,16.0,8.3,14.26,4.12,7.55,9.11,13.1,21.5,14.63
2011-03-17,15.9,8.23,14.18,4.1,7.57,9.1,13.1,20.47,14.63
2011-03-18,15.89,8.35,13.99,4.14,7.56,9.0,13.1,19.95,14.63
2011-03-21,15.89,8.44,13.89,4.14,7.66,9.06,13.1,19.71,14.63
2011-03-22,16.05,8.36,13.72,4.11,7.73,9.0,12.45,20.1,14.63
2011-03-23,16.15,8.59,13.84,4.2,7.92,9.09,12.27,21.89,14.63
2011-03-24,16.1,8.59,13.89,4.17,7.94,9.08,12.08,21.06,14.63
2011-03-25,16.34,8.8,14.23,4.2,8.0,8.96,12.15,20.79,14.63
2011-03-28,16.62,8.93,14.25,4.24,8.07,9.18,12.17,21.25,14.63
2011-03-29,16.75,8.87,14.15,4.38,8.01,9.2,12.19,19.95,14.63
2011-03-30,16.7,8.78,13.78,4.23,8.0,9.2,12.15,19.49,14.63
2011-03-31,16.46,8.69,13.4,4.18,8.16,9.06,12.1,19.29,14.63
2011-04-01,16.58,8.83,13.45,4.17,8.49,8.89,12.1,18.69,14.63
2011-04-06,17.08,8.99,13.57,4.16,8.75,8.88,12.23,19.35,14.63
2011-04-07,17.37,9.28,13.62,4.28,8.57,8.98,12.28,18.93,14.63
2011-04-08,17.24,9.15,13.73,4.24,8.66,9.1,12.4,19.28,14.63
2011-04-11,17.55,9.19,14.04,4.22,8.6,9.12,12.44,19.44,14.63
2011-04-12,17.35,8.96,13.94,4.25,8.31,9.35,12.34,19.3,14.63
2011-04-13,18.05,8.96,14.15,4.27,8.33,9.5,12.4,20.1,14.63
2011-04-14,18.6,8.94,14.08,4.26,8.32,9.42,12.68,19.85,14.63
2011-04-15,18.77,8.95,13.98,4.31,8.5,9.35,12.68,21.59,14.63
2011-04-18,18.88,8.99,14.07,4.29,8.59,9.32,13.09,20.8,14.63
2011-04-19,18.75,8.89,14.1,4.27,8.52,9.28,13.17,21.23,14.63
2011-04-20,18.55,8.82,14.66,4.2,8.48,9.63,13.37,20.95,14.63
2011-04-21,18.43,8.68,14.53,4.19,8.3,9.82,13.16,20.0,14.63
2011-04-22,18.13,8.65,14.69,4.18,8.43,9.9,13.29,19.37,14.63
2011-04-25,18.27,8.58,14.43,4.14,8.3,10.08,13.02,19.19,14.63
2011-04-26,18.44,8.59,13.45,4.1,7.99,9.44,12.45,18.98,14.63
2011-04-27,18.78,8.6,13.4,4.09,7.99,9.45,12.29,18.94,14.63
2011-04-28,19.0,8.45,13.27,3.98,7.87,9.28,12.44,18.34,14.63
2011-04-29,18.6,8.51,12.67,3.87,7.77,9.18,12.35,17.48,14.63
2011-05-03,18.36,8.51,12.96,3.86,7.82,9.31,12.43,17.71,14.63
2011-05-04,18.34,8.49,13.08,3.86,7.77,9.25,12.43,17.68,14.63
2011-05-05,17.92,8.4,13.08,3.86,7.8,9.21,12.36,18.38,14.63
2011-05-06,17.84,8.39,13.1,3.86,7.74,9.5,12.55,18.49,14.63
2011-05-09,17.54,8.41,13.18,3.86,7.71,9.56,12.64,18.49,14.63
2011-05-10,17.54,8.34,13.34,3.86,7.75,9.45,12.89,18.13,14.63
2011-05-11,17.54,8.39,13.48,3.86,7.95,9.65,12.84,17.85,14.63
2011-05-12,17.54,8.33,13.8,3.86,7.91,9.58,12.96,18.13,14.63
2011-05-13,17.72,8.32,13.58,3.86,7.92,9.56,13.27,17.7,14.63
2011-05-16,17.64,8.44,13.61,3.86,8.4,9.53,12.99,17.62,14.63
2011-05-17,17.97,8.46,13.13,3.86,8.65,9.52,13.05,17.76,14.63
2011-05-18,18.41,8.45,13.16,3.86,8.53,9.24,12.72,17.5,14.63
2011-05-19,18.36,8.45,13.2,3.86,8.43,9.65,12.94,18.1,14.63
2011-05-20,18.59,8.31,13.25,3.86,8.33,9.72,12.83,17.85,14.63
2011-05-23,18.3,8.27,13.3,3.86,7.9,9.51,12.57,18.08,14.63
2011-05-24,18.34,8.1,12.75,3.86,7.65,8.95,11.92,17.46,14.63
2011-05-25,18.16,8.03,12.84,3.86,7.59,8.8,12.03,18.34,14.63
2011-05-26,18.1,7.99,12.73,3.86,7.38,8.75,11.95,18.2,14.63
2011-05-27,17.98,7.94,12.52,3.86,7.25,8.34,11.87,18.16,14.63
2011-05-30,17.7,7.9,12.32,3.86,7.1,7.99,11.35,17.72,14.63
2011-05-31,17.74,7.89,12.28,3.86,7.05,7.86,11.34,16.25,14.63
2011-06-01,17.65,7.84,12.55,3.86,7.17,7.9,11.36,16.38,14.63
2011-06-02,17.33,7.86,12.36,3.86,7.11,7.8,11.1,16.89,14.63
2011-06-03,16.79,7.85,12.81,3.86,7.14,7.95,11.17,16.69,14.63
2011-06-07,16.92,7.84,12.77,3.86,7.32,8.35,11.3,16.78,14.63
2011-06-08,16.82,8.14,14.05,3.86,7.37,8.77,11.58,17.4,14.63
2011-06-09,16.81,8.08,15.46,3.86,7.41,8.77,11.65,17.31,14.63
2011-06-10,16.75,8.1,15.36,3.86,7.29,8.77,11.69,16.89,14.63
2011-06-13,16.45,7.95,14.03,3.86,7.21,8.45,11.49,16.82,14.63
2011-06-14,16.82,8.39,14.44,3.86,5.68,8.37,11.6,17.35,14.63
2011-06-15,16.62,8.18,13.99,3.86,5.6,8.35,11.61,17.74,14.63
2011-06-16,16.23,8.11,13.1,3.86,5.48,8.18,11.47,17.07,14.63
2011-06-17,16.12,8.21,12.67,3.86,5.37,7.86,11.37,16.66,14.63
2011-06-20,16.04,8.23,12.46,3.86,5.34,7.78,11.31,16.25,14.63
2011-06-21,16.33,8.38,11.89,3.86,5.77,7.59,11.47,16.05,14.63
2011-06-22,16.41,8.36,12.18,3.86,5.58,7.64,11.44,16.63,14.63
2011-06-23,16.67,8.31,12.0,3.86,5.8,7.68,11.45,16.33,14.63
2011-06-24,17.19,8.5,12.18,3.86,6.09,7.82,11.89,17.29,14.63
2011-06-27,17.53,8.46,12.32,3.86,5.94,7.93,11.9,17.34,14.63
2011-06-28,17.4,8.35,12.2,3.86,5.92,7.88,11.99,17.66,14.63
2011-06-29,17.17,8.32,12.64,3.86,5.88,7.78,12.45,17.34,14.63
2011-06-30,17.21,8.52,12.29,3.86,5.9,8.01,12.44,17.38,14.63
2011-07-01,17.15,8.81,12.48,3.86,5.92,7.97,12.46,17.65,14.63
2011-07-04,17.56,8.97,12.5,3.86,5.91,8.32,12.58,18.43,14.63
2011-07-05,17.53,9.02,12.58,3.86,6.15,8.08,12.55,18.6,14.63
2011-07-06,17.37,8.88,12.46,3.86,6.01,8.07,12.48,18.76,14.63
2011-07-07,17.63,8.98,12.47,3.86,6.04,8.07,12.6,20.2,14.63
2011-07-08,17.8,8.9,12.34,3.86,5.95,8.1,12.72,20.05,14.63
2011-07-11,17.63,8.78,12.67,3.86,5.97,8.1,12.91,20.15,14.63
2011-07-12,17.28,8.67,12.48,3.86,5.93,8.06,12.89,19.92,14.63
2011-07-13,17.72,8.71,12.39,3.86,5.92,8.03,12.87,20.49,14.63
2011-07-14,17.65,8.71,12.58,3.86,6.11,8.25,13.33,21.2,14.63
2011-07-15,18.2,8.5,12.62,3.86,6.06,8.27,12.99,21.68,14.63
2011-07-18,18.13,8.39,12.7,3.86,6.03,8.26,13.13,21.65,14.63
2011-07-19,17.76,8.55,12.4,3.86,5.98,8.21,13.0,20.83,14.63
2011-07-20,17.74,8.54,12.4,3.86,5.97,8.25,12.76,20.98,14.63
2011-07-21,17.56,8.51,13.59,3.86,6.12,8.31,13.06,20.47,14.63
2011-07-22,17.45,8.49,13.84,3.86,5.9,8.7,12.94,20.34,14.63
2011-07-25,17.26,8.35,13.97,3.86,5.8,8.67,12.98,19.93,14.63
2011-07-26,17.3,8.22,14.36,3.86,5.66,8.4,12.55,19.36,14.63
2011-07-27,17.34,8.21,14.28,3.86,5.68,8.59,12.68,19.43,14.63
2011-07-28,17.02,8.15,14.0,3.86,5.96,8.5,12.62,19.48,14.63
2011-07-29,17.75,8.2,13.78,3.86,5.89,8.46,12.78,19.45,14.63
2011-08-01,17.52,8.3,13.77,3.86,5.87,8.42,13.07,19.78,14.63
2011-08-02,17.12,8.31,13.95,3.86,5.84,8.25,13.08,20.62,14.63
2011-08-03,17.08,8.37,13.67,3.86,5.77,8.15,13.18,20.5,14.63
2011-08-04,17.2,8.39,13.37,3.86,5.9,8.15,13.24,20.91,14.63
2011-08-05,16.62,8.27,12.95,3.86,5.76,8.0,12.79,19.92,14.63
2011-08-08,16.51,8.26,12.5,3.86,5.62,7.99,12.64,19.51,14.63
2011-08-09,16.23,8.45,11.81,3.86,5.41,7.5,11.91,18.99,14.63
2011-08-10,16.4,8.58,12.16,3.86,5.51,7.68,12.16,19.38,14.63
2011-08-11,16.48,8.68,12.06,3.86,5.56,7.68,12.27,19.84,14.63
2011-08-12,16.7,8.59,12.27,3.86,5.63,7.8,12.45,20.05,14.63
2011-08-15,17.25,8.55,12.33,3.86,5.62,7.92,12.43,20.14,14.63
2011-08-16,17.29,8.5,12.4,3.86,5.62,8.03,12.5,20.0,14.63
2011-08-17,17.05,8.4,12.25,3.86,5.64,8.04,12.39,19.63,14.63
2011-08-18,17.33,8.23,12.14,3.86,5.56,8.04,12.37,19.43,14.63
2011-08-19,16.63,8.19,11.85,3.86,5.37,7.85,11.9,19.03,14.63
2011-08-22,16.64,8.16,11.85,3.86,5.38,7.94,11.86,19.16,14.63
2011-08-23,16.69,8.26,12.13,3.86,5.42,7.94,12.02,19.23,14.63
2011-08-24,16.73,8.28,12.21,3.86,5.45,8.01,12.2,19.46,14.63
2011-08-25,17.37,8.46,12.3,3.86,5.49,8.09,12.18,19.53,14.63
2011-08-26,17.39,8.45,12.55,3.86,5.55,8.13,12.17,19.71,14.63
2011-08-29,17.0,8.36,12.47,3.86,5.48,8.18,12.45,19.88,14.63
2011-08-30,17.12,8.28,12.48,3.86,5.55,8.16,12.45,19.85,14.63
2011-08-31,17.02,8.17,12.11,3.86,5.53,8.22,12.28,19.43,14.63
2011-09-01,17.05,8.19,12.14,3.86,5.48,8.31,12.47,19.23,14.63
2011-09-02,16.93,8.16,12.09,3.86,5.45,8.2,12.47,19.0,14.63
2011-09-05,16.68,8.11,12.0,3.86,5.37,8.1,12.15,18.74,14.63
2011-09-06,16.51,8.05,12.8,3.86,5.37,7.92,12.0,18.73,14.63
2011-09-07,16.76,8.17,12.37,3.86,5.52,8.03,12.12,19.46,14.63
2011-09-08,16.74,8.15,12.39,3.86,5.51,8.06,12.3,19.54,14.63
2011-09-09,16.87,8.2,12.3,3.86,5.55,8.02,12.24,19.29,14.63
2011-09-13,16.53,8.11,12.14,3.86,5.5,8.02,12.28,18.14,14.63
2011-09-14,16.59,8.1,12.15,3.86,5.53,7.97,12.25,17.51,14.63
2011-09-15,16.68,8.15,12.2,3.86,5.53,8.04,12.33,17.8,14.63
2011-09-16,17.1,8.17,12.26,3.86,5.52,8.15,12.37,18.46,14.63
2011-09-19,16.82,8.02,12.06,3.86,5.42,8.4,12.26,18.0,14.63
2011-09-20,16.92,7.8,11.94,3.86,5.35,8.27,11.98,17.89,14.63
2011-09-21,17.2,7.93,12.1,3.86,5.45,8.36,12.18,18.35,14.63
2011-09-22,16.94,7.84,12.06,3.86,5.42,8.28,12.1,18.33,14.63
2011-09-23,16.83,7.52,11.75,3.86,5.18,8.1,11.93,17.57,14.63
2011-09-26,16.76,7.43,11.8,3.86,5.16,8.15,11.84,17.96,14.63
2011-09-27,16.3,7.23,11.97,3.86,5.15,8.05,11.78,17.86,14.63
2011-09-28,16.28,7.23,11.86,3.86,5.15,7.96,11.84,17.84,14.63
2011-09-29,16.13,7.29,11.31,3.86,5.15,7.77,11.44,17.1,14.63
2011-09-30,16.22,7.31,10.59,3.86,5.08,7.65,10.85,16.6,14.63
2011-10-10,16.04,7.24,10.55,3.86,5.06,7.77,10.49,16.35,14.63
2011-10-11,16.09,7.18,10.59,3.86,5.1,7.86,10.57,16.65,14.63
2011-10-12,16.4,7.42,10.82,3.86,5.16,7.85,10.79,16.42,14.63
2011-10-13,16.43,7.52,10.86,3.86,5.18,7.92,10.86,16.69,14.63
2011-10-14,16.42,7.39,10.77,3.86,5.38,7.88,10.83,16.56,14.63
2011-10-17,16.71,7.46,10.79,3.86,5.3,8.08,11.22,16.95,14.63
2011-10-18,16.44,7.33,10.8,3.86,5.27,7.92,11.6,16.53,14.63
2011-10-19,16.28,7.24,10.64,3.86,5.16,7.81,11.0,16.08,14.63
2011-10-20,16.03,7.15,10.58,3.86,5.13,7.8,10.93,15.59,14.63
2011-10-21,16.18,7.11,10.42,3.86,5.12,7.74,10.7,14.44,14.63
2011-10-24,16.67,7.2,10.18,3.86,5.11,7.74,10.7,14.61,14.63
2011-10-25,16.77,7.53,10.38,3.86,5.19,7.85,10.86,15.15,14.63
2011-10-26,16.93,7.73,10.41,3.86,5.26,7.88,10.89,15.37,14.63
2011-10-27,16.93,7.74,10.5,3.86,5.27,7.85,10.88,15.17,14.63
2011-10-28,17.2,8.28,10.58,3.86,5.58,7.94,11.0,15.53,14.63
2011-10-31,17.08,8.0,11.14,3.86,5.39,8.09,11.04,15.83,14.63
2011-11-01,17.11,8.05,11.29,3.86,5.34,8.11,10.99,16.8,14.63
2011-11-02,17.12,7.94,11.08,3.86,5.41,8.19,10.92,16.54,14.63
2011-11-03,17.19,7.99,11.5,3.86,5.5,8.19,11.05,17.1,14.63
2011-11-04,17.05,8.01,11.58,3.86,5.45,8.19,11.1,16.94,14.63
2011-11-07,16.92,7.86,11.45,3.86,5.41,8.14,11.07,17.12,14.63
2011-11-08,16.87,7.71,11.38,3.86,5.34,8.14,11.03,18.43,14.63
2011-11-09,16.96,7.7,11.51,3.86,5.39,8.13,11.12,19.7,14.63
2011-11-10,16.97,7.65,11.71,3.86,5.37,8.07,11.36,19.35,14.63
2011-11-11,16.84,7.56,11.79,3.86,5.26,8.06,11.33,20.3,14.63
2011-11-14,16.85,7.67,11.95,3.86,5.17,8.18,11.43,19.95,14.63
2011-11-15,16.72,7.6,11.96,3.86,5.28,8.53,11.4,20.18,14.63
2011-11-16,16.48,7.56,11.95,3.86,5.26,8.55,11.36,19.37,14.63
2011-11-17,16.13,7.35,11.71,3.86,5.15,8.77,11.05,19.06,14.63
2011-11-18,16.08,7.28,11.5,3.86,5.07,8.7,10.95,18.55,14.63
2011-11-21,15.97,7.12,11.4,3.86,5.03,8.55,10.7,17.9,14.63
2011-11-22,16.12,7.14,11.69,3.86,5.07,8.27,10.47,18.34,14.63
2011-11-23,16.14,7.15,11.69,3.86,5.19,8.22,10.49,18.4,14.63
2011-11-24,15.92,7.32,11.53,3.86,5.08,8.53,10.48,17.95,14.63
2011-11-25,15.86,7.24,11.55,3.86,5.01,8.58,10.48,17.75,14.63
2011-11-28,15.92,7.16,11.4,3.86,4.87,8.5,10.58,17.58,14.63
2011-11-29,16.01,7.25,11.23,3.86,4.86,8.5,10.58,17.7,14.63
2011-11-30,15.96,7.18,11.39,3.86,4.84,8.49,10.55,17.87,14.63
2011-12-01,16.27,7.61,11.23,3.86,4.91,8.26,10.31,17.82,14.63
2011-12-02,16.02,7.41,11.08,3.86,4.82,8.18,10.06,17.19,14.63
2011-12-05,16.04,7.41,11.3,3.86,4.75,8.0,9.7,16.54,14.63
2011-12-06,15.95,7.49,11.17,3.86,4.67,7.64,9.28,15.8,14.63
2011-12-07,16.15,7.46,10.95,3.86,4.65,7.75,9.31,15.76,14.63
2011-12-08,16.13,7.56,10.88,3.86,4.68,7.65,9.23,16.24,14.63
2011-12-09,15.96,7.63,10.74,3.86,4.66,7.6,9.18,16.05,14.63
2011-12-12,15.96,7.45,10.54,3.86,4.62,7.57,9.29,15.96,14.63
2011-12-13,15.93,7.32,10.1,3.86,4.56,7.16,9.28,15.69,14.63
2011-12-14,15.76,7.17,9.8,3.86,4.41,6.8,8.87,14.99,14.63
2011-12-15,15.58,7.3,9.14,3.86,4.33,6.54,8.3,14.52,14.63
2011-12-16,15.39,7.55,9.05,3.86,4.35,6.14,8.1,14.29,14.63
2011-12-19,15.46,7.5,9.02,3.86,4.35,5.95,7.9,14.27,14.63
2011-12-20,15.57,7.73,9.18,3.86,4.39,5.69,8.15,14.51,14.63
