,000001.SZ,000002.SZ,000004.SZ,000005.SZ,000006.SZ,000007.SZ,000008.SZ,000009.SZ,000010.SZ
2010-01-04,23.984906236188774,10.665189384810592,,5.969992636265978,11.198530303715751,6.988480757507491,,10.908539671113967,11.889917576023896
2010-01-05,23.243079199917805,10.332104795446474,,6.077977951561283,10.817365303711075,6.996149869728058,,10.552095281108288,11.643842970540524
2010-01-06,22.915672458254974,10.347065733043666,,6.17635240265206,10.843987205867581,7.2292703788847295,,10.538509682832347,11.632657229456713
2010-01-07,22.631098232564394,10.315385844413617,,5.932988522925413,10.781547832584488,7.097581436299154,,10.711006463750628,11.391910386103872
2010-01-08,22.55009719866421,10.293135660156192,,5.851643477322898,10.863968819496383,6.9566371596000485,,11.025337907995876,11.299709686435941
2010-01-11,22.806698511143896,10.264784734143193,,5.822343237686409,10.81279237514128,7.094900064471356,,11.172152865495764,11.606389468680057
2010-01-12,22.13717553066563,10.18532470040755,,6.011083304958029,11.008657415938526,7.084039895776767,,11.22176119249268,11.728695075954729
2010-01-13,21.287793768748607,9.9986585682588,,5.977277954314791,10.907248863576612,6.976418743620317,,10.83327539776735,11.81943546021209
2010-01-14,20.900622554249107,10.002673589890183,,6.063016466099581,10.805232834946436,7.095487085259533,,10.801128206292349,11.867304344725058
2010-01-15,21.248514271676108,10.14647554964802,,6.121440168890684,11.109717635418608,7.289992817132648,,11.337433867157861,12.016648971406273
2010-01-18,21.48050127214627,10.065449472944746,,6.171668022320109,11.17524642097778,7.671580387275162,,11.724942814289275,12.322415549684816
2010-01-19,22.11239013126389,10.084735215055229,,6.108735956018634,11.202369308029265,,,12.027960076316328,12.277288112823479
2010-01-20,21.989559092149925,9.896218097425361,,5.9830851526239535,10.886054877184332,7.440375445615361,11.67,11.957832046136058,12.145444724889051
2010-01-21,22.224838484437715,9.71186215051879,,5.890007761460141,10.808271216705386,7.361795410184611,11.09,11.663917227427914,12.088612841442146
2010-01-22,22.69499783896226,9.59246876445689,,5.678207637584901,10.54112439580612,7.182605890944498,10.631566268240324,11.342339735725691,12.288441498484849
2010-01-25,22.561457475094553,9.553887986532214,,5.528997948188616,10.352475930703624,7.046926357883715,10.360170069451742,10.83274561085419,12.506512511577021
2010-01-26,22.020739052736207,9.311918941974815,,5.235203318323444,9.996485296176571,6.8357051505250865,9.965935906244551,10.33521954118906,11.899233289889807
2010-01-27,22.250872343335026,9.29901835886955,,5.130836842671602,9.942225667292352,6.995483154988206,9.619166374384248,10.221595225742645,11.384911757084721
2010-01-28,21.65191337403463,9.338128429962808,,5.106356860518503,9.960191712677084,7.227993636896683,9.5474868853241,10.429763892542779,11.336570924055142
2010-01-29,21.955280954559427,9.412744951458537,,5.212348862831573,10.033566586688323,6.932824635627598,9.812649454419274,10.511191372541802,11.346365526988054
2010-02-01,21.282414349238266,9.267422250699061,,5.385576650114617,10.032876583839844,6.9612446290012535,9.78374011682645,10.29314106340263,11.612777081981136
2010-02-02,21.639451668726654,9.413730945825641,,5.374819080058895,10.33639147767017,6.980514777525171,9.913508655297747,10.585250427549305,11.873959827695252
2010-02-03,22.11758140816524,9.341660942686314,,5.229889792734251,10.182060881377915,6.7612478404554786,9.79471466873095,10.414362525873582,
2010-02-04,22.26115532153165,9.42713889227039,,5.523170960680061,10.504374141601259,6.975132697318829,9.884742772525438,11.582081572680641,11.98512412550228
2010-02-05,21.780297450158237,9.228275838101432,,5.378951832831237,10.085999384251892,6.786286220930678,9.933118909320594,11.610522029152644,11.852244908168096
2010-02-08,21.66121966890619,9.131142388878702,,5.4397553485293075,10.002668868213208,6.817600703373207,10.033022898491755,10.859914598345343,11.920470938876802
2010-02-09,21.884984457847608,9.087689483681695,,5.31043429010289,9.947124304105074,6.829921585608451,,10.643031162026993,11.578659573933283
2010-02-10,22.225742957246553,9.155927850737136,,5.288183237746397,9.992132665237008,6.90534536685385,10.192892986665235,10.596258818672966,11.663662796136705
